M3,M4,M5,M6,M7
0.584249033,1.333703741,0.954173254,1.577729025,1.248513642
0.552233506,1.333196364,0.898273456,1.53667408,1.229915334
0.723193414,1.396832041,1.006518181,1.500053609,1.251238833
0.713517409,1.59487866,1.117572682,1.587542126,1.25870902
0.721614943,1.627101875,1.10026061,1.470203711,1.33746959
0.721614943,1.583137957,1.152931745,1.419635775,1.441559505
0.71791616,1.602804236,1.099561549,1.442235225,1.490018605
0.728618487,1.56192096,1.310263738,1.442235225,1.634647592
0.727089875,1.604549142,1.459482665,1.294373611,1.726256673
0.605896602,1.461207913,1.418073118,1.477277964,1.647029545
0.584842296,1.290753382,1.558137837,1.459217505,1.659278024
0.584842296,1.270409903,1.472894728,1.412695122,1.638970844
0.632270151,1.073442802,1.486302218,1.242217076,1.653600685
0.613924425,1.109936207,1.650151425,1.302171607,1.653600685
0.629669831,1.086774424,1.629132309,1.165300933,1.611042245
0.69153387,1.173385611,1.752708325,1.165300933,1.64748866
0.69153387,1.201904041,1.626414088,1.452282006,1.722827294
0.608063241,1.201904041,1.58757386,1.50136473,1.722827294
0.669206621,1.052928126,1.65254282,1.497318982,1.740353694
0.813698298,1.050398777,1.56905249,1.560602004,1.740353694
0.797049555,1.090239479,1.67595126,1.479084113,1.721204934
0.810464053,0.898027267,1.656216026,1.503891407,1.721204934
0.950173465,0.983704128,1.541737272,1.507097606,1.792773092
1.083629023,1.063722988,1.413394036,1.487237801,1.727238058
1.119316487,0.966964965,1.309581106,1.386564026,1.60490455
1.119316487,1.026242842,1.368952517,1.220289697,1.54597201
1.278029248,1.045699612,1.404665549,1.469663456,1.351136153
1.458668879,1.157688957,1.502185051,1.314889843,1.379730912
1.458668879,1.148627847,1.311796082,1.386035749,1.424517528
1.297447375,1.148627847,1.292655344,1.209080249,1.310043667
1.228119504,1.308812439,1.281793224,1.149188952,1.17763476
1.133881396,1.288701549,1.199228554,1.129191976,1.149462059
1.047426657,1.242103161,1.378634171,1.06817534,1.058719799
1.069118486,1.197789056,1.311376104,1.037569983,1.062650165
1.079869457,1.091305273,1.215922426,1.035189255,1.077406131
1.167363006,1.225997839,1.291428913,1.173134311,1.086588577
1.23260815,1.159155427,1.399471451,1.126410518,1.051071573
1.23260815,1.159155427,1.259945253,1.144185051,0.919494013
1.23260815,1.193806049,1.190765072,1.100132555,0.991546202
1.252873812,1.077790897,1.163628116,1.032511892,1.078464879
1.254222039,1.077790897,1.214124639,1.032511892,1.004698699
1.254222039,1.148924903,1.388562514,1.045083957,1.004698699
1.254222039,1.148924903,1.482157123,1.045083957,1.020837888
1.225934015,1.181997507,1.395626474,1.017811267,1.062444081
1.366658184,1.228856537,1.488115569,1.105213374,0.988101091
1.325499489,1.148177656,1.363688008,1.097056613,1.111368131
1.305156492,0.964105637,1.284109715,1.223246564,1.355330102
1.305156492,0.964105637,1.18074312,1.154133595,1.300079916
1.375344656,0.900825379,1.147038734,1.185611158,1.466632267
1.375344656,1.08279709,1.268105386,1.050307411,1.44321198
1.326653093,1.122659741,1.268105386,0.959279645,1.412853971
1.318878411,1.117467469,1.183315354,0.884468217,1.456479727
1.318878411,1.117467469,1.262050959,0.700727643,1.48489953
1.318878411,1.128361399,1.429034497,0.700727643,1.48489953
1.303244146,1.209793153,1.329973272,0.739658185,1.592772426
1.303244146,1.188110317,1.358016974,0.739658185,1.584834864
1.365284068,1.26768949,1.186214945,0.739658185,1.584834864
1.316825619,1.241554926,1.113325982,0.756227583,1.44392616
1.391846888,1.375567325,1.197622982,0.886980385,1.531493467
1.391846888,1.308973216,1.127644501,1.015123988,1.468822048
1.150079574,1.254658193,1.052303616,0.997712426,1.328700777
1.034518294,1.24422529,1.149046603,1.020841689,1.356028776
0.941803434,1.12231553,1.226332013,0.988959625,1.352146653
0.817980383,1.169550972,1.217300435,1.005566653,1.340855624
0.910067488,1.128380511,1.330214197,1.08317083,1.376265394
0.853081529,1.155801551,1.308667822,1.157199694,1.367248583
0.831247849,1.228709183,1.343549918,0.966924536,1.437696911
0.87286659,1.23117731,1.357149597,0.851119638,1.529598161
0.782204363,1.329041922,1.219624562,0.853940773,1.66930283
0.665565417,1.333883274,1.378441727,0.89474363,1.750588817
0.582933785,1.20472641,1.401612991,0.868835802,1.693753907
0.582933785,1.110443187,1.289553373,0.982163791,1.67754897
0.582933785,1.13335794,1.417911767,1.042714993,1.652032409
0.534086308,1.13335794,1.331502953,0.904530929,1.742234015
0.691012416,1.218629813,1.409949827,0.904530929,1.716630027
0.789141647,1.221859704,1.482033342,0.909137976,1.791350238
0.916660513,1.188687463,1.414268349,0.909137976,1.886911452
0.934124265,1.196534902,1.323232791,1.001569715,1.756620662
0.934124265,1.279250986,1.411788872,1.11388483,1.717269133
0.987265807,1.263049971,1.54365833,1.230968164,1.815258066
1.010817975,1.19457549,1.508156035,1.273187148,1.876989858
0.863617583,1.19335939,1.292392603,1.16019933,1.84913829
0.815098656,1.176307749,1.228032205,1.396087796,1.719153564
1.048119171,1.275886459,1.333807078,1.344853846,1.719153564
0.857605642,1.275886459,1.376905809,1.213201033,1.76804055
0.91635206,1.208628117,1.269843942,1.214997853,1.889717699
0.91635206,1.155635015,1.14285518,1.155945839,1.983534151
0.996746266,1.142863313,1.125993545,1.140297644,1.983534151
0.996746266,1.263274728,0.970528322,1.057462416,1.992436996
1.028291058,1.25553529,0.970528322,1.057462416,1.989602313
0.770029863,1.276932845,1.043830674,1.057462416,1.899090727
0.770029863,1.269441886,1.084655995,0.971895493,1.899090727
0.818678157,1.345841923,1.191351959,1.001325003,1.780311751
0.999394043,1.37228769,1.192804264,0.977007613,1.780311751
1.010662741,1.401975143,1.291966941,1.021817021,1.585948164
0.974134111,1.395490503,1.291966941,1.123279409,1.585948164
0.90914791,1.294033653,1.342142969,0.928693811,1.53890799
0.915809142,1.377328654,1.215330658,0.960257187,1.718069347
0.807905591,1.414956798,1.054250588,0.973261326,1.715756918
0.891917454,1.297158957,1.058941376,0.948243167,1.658910579
0.778586407,1.356661336,0.997340942,0.948243167,1.614384382
0.678296479,1.116938457,0.962052168,0.954482837,1.614384382
0.665425704,1.147716273,0.952732289,0.957040149,1.614384382
0.770134097,1.054263385,1.113095052,1.034349951,1.720274899
0.770134097,1.048182225,1.177309383,1.058817793,1.80609844
0.721249229,1.04564858,1.157895995,1.064650909,1.573099216
0.720047359,0.98692545,1.178600532,0.833198521,1.460699549
0.658252699,1.018939401,1.112032551,0.845279693,1.463029744
0.68462536,0.976915433,1.230237207,0.800231707,1.563575534
0.646893107,0.983674004,1.402670854,0.913733407,1.478273611
0.751793937,0.96848722,1.325055787,1.021771262,1.371767787
0.647307958,0.96848722,1.299621014,1.021771262,1.401812975
0.647307958,0.861884547,1.285300674,1.084182817,1.470413758
0.539651895,1.027009794,1.176434049,1.032412952,1.295908319
0.539651895,1.083947542,1.164588028,1.032412952,1.155171021
0.561512621,1.083947542,1.20906101,0.993450154,1.298931012
0.502292085,1.083947542,1.31252122,1.063483198,1.368242135
0.629278589,1.083947542,1.418994,1.052665062,1.392858923
0.700519219,1.083947542,1.361800838,0.97342296,1.461324635
0.580524858,1.174973616,1.298826728,0.911811813,1.558009745
0.672629467,1.174668579,1.18025655,0.928336965,1.559536595
0.672629467,1.204476318,1.325083413,1.068214373,1.565341889
1.016342978,1.245329025,1.282818232,1.202623608,1.553147875
1.041746691,1.15203775,1.44623638,1.202623646,1.436042783
0.983639589,1.26017485,1.260507016,1.095652356,1.367383843
0.983068337,1.26017485,1.427185148,1.15209335,1.415707435
0.852057622,1.464996839,1.291589831,1.15209335,1.280398222
0.852057622,1.389842072,1.321861415,1.05164383,1.324789739
0.859911155,1.358245567,1.303873898,1.0931146,1.349492317
0.918511421,1.490303603,1.279331139,1.044410985,1.258495601
0.766451873,1.572539427,1.242437099,1.075810059,1.301906851
0.881033891,1.590595449,1.103332755,1.043686004,1.180033015
0.916474419,1.488626898,1.034687568,1.000773133,1.134114878
0.86277886,1.56196776,1.087328177,1.150530076,1.086537855
0.86277886,1.508301731,1.162096757,1.025667396,1.274517828
0.900052534,1.533977232,1.179571643,0.998681454,1.430492511
0.900052534,1.625180983,1.179571643,0.915379942,1.564148234
0.769820709,1.639172367,1.061707514,0.900867381,1.506129151
0.692592303,1.712923268,1.104760519,1.099830859,1.543673725
0.685059862,1.74841461,1.081946203,1.005788677,1.425000892
0.670493792,1.645362108,1.109546241,1.005788677,1.319278118
0.676182825,1.477672549,0.961761676,0.950608093,1.379846697
0.749276514,1.421279139,1.032276355,0.824690616,1.53908665
0.858841179,1.332394139,1.091866987,0.920778606,1.610410889
0.918236595,1.093791375,1.091866987,0.920778606,1.597232659
0.871119754,1.164381334,1.187299958,0.891867346,1.561959791
0.866104058,1.160024222,1.252475618,0.891867346,1.649413208
0.813337272,1.179777515,1.249957972,0.879999781,1.74576429
0.753863903,1.340486258,1.249957972,0.879999781,1.903144578
0.753863903,1.231374237,1.126720587,0.771551389,1.930400823
0.682143366,1.323480683,1.159942069,0.771551389,1.979077533
0.786918035,1.39698776,1.155999368,0.771551389,1.979077533
0.863676539,1.400120902,1.133459336,0.771551389,1.979077533
0.784712792,1.387285306,1.133459336,0.771551389,1.938297633
0.906577881,1.297469064,1.203226582,0.849829744,1.938297633
0.849119108,1.169302898,1.1380956,0.849909834,1.906843073
0.73416414,1.215667623,1.364764205,0.990199487,1.954923921
0.689333854,1.215667623,1.353900341,0.976289883,1.990461542
0.663344265,1.279210443,1.388437167,0.91989099,2.022720095
0.646184123,1.279210443,1.355520245,0.999913755,1.943211008
0.64424594,1.266992119,1.523361438,1.076852276,1.843088623
0.7471597,1.43915526,1.593834627,1.054207095,1.857214996
0.640706314,1.36900699,1.46703108,1.131822472,2.067278012
0.55824533,1.383218043,1.554582898,1.200853359,2.067278012
0.683001869,1.417146751,1.551520024,1.189162525,1.998626922
0.593828067,1.372999932,1.501506642,1.352572349,1.983384213
0.668914363,1.327558276,1.282826537,1.400706806,1.849017314
0.660026335,1.342990195,1.144132638,1.364237495,1.754424195
0.686167477,1.452724554,1.144132638,1.293275026,1.754424195
0.900731113,1.414916366,1.265456842,1.309901777,1.748555497
0.768011145,1.332480699,1.282463096,1.309267601,1.742696569
0.819029058,1.35878882,1.180692505,1.2730562,1.757998193
0.99165384,1.53898237,1.261090304,1.200686771,1.819629356
1.019386982,1.684860312,1.303153029,1.266377991,1.724328544
1.019386982,1.689906957,1.220635055,1.263493181,1.628403453
0.916198757,1.648155366,1.278426171,1.341593839,1.659017313
0.99166846,1.6837143,1.329035624,1.316995191,1.829380806
1.06145132,1.536659813,1.119839512,1.379643239,1.792580282
0.975214027,1.627037588,1.135312076,1.376019217,1.566109231
0.975214027,1.735423311,1.135312076,1.413214821,1.423639177
0.930498901,1.580333053,1.274093749,1.454576786,1.447085948
0.930498901,1.547926294,1.197514278,1.37195587,1.624135631
0.869933868,1.547926294,1.130910299,1.306635646,1.648548708
0.928494081,1.586160008,1.15113069,1.298083702,1.541477204
0.884776011,1.516524814,1.193304826,1.38022097,1.489076844
0.97313196,1.384808614,1.079127321,1.206096833,1.298737216
0.965255918,1.277185321,1.050581882,1.293623332,1.08094233
0.842165433,1.509662905,1.050581882,1.388828461,0.968078424
0.859103658,1.565721198,1.097048457,1.413192566,0.968078424
0.80120036,1.477967986,1.090797229,1.520685622,0.968078424
0.717078711,1.443807248,1.090797229,1.501379139,1.027366033
0.71168958,1.415380053,1.090797229,1.713410954,1.145808744
0.658356745,1.334067888,1.14802996,1.907849286,0.922274505
0.849881168,1.311510003,1.102618321,1.907849286,0.922274505
1.020027364,1.338630016,1.206289024,1.893266836,0.805627766
1.096198074,1.338630016,1.187926945,1.746531654,0.805627766
0.894650042,1.413465164,1.019947743,1.823079075,0.75538251
0.888427184,1.511786891,1.010660014,1.830745739,0.897166966
0.957038819,1.487841401,1.063518731,1.763017269,0.897166966
1.065671303,1.404422663,1.029876392,1.633808469,0.674566615
1.053550054,1.364565082,1.107655448,1.470464231,0.707126692
0.897404139,1.294828007,1.229952523,1.302404279,0.785268177
0.972066897,1.374146112,1.308510102,1.162561615,0.806817153
1.017910837,1.203863859,1.395565309,1.2481105,0.883676209
0.978665268,1.122881627,1.291390873,1.2481105,0.907784575
1.015280471,1.240797789,1.348745385,1.193778166,0.885085864
1.032248882,1.256935907,1.322625924,1.378460852,0.885085864
0.975362318,1.136813444,1.382453722,1.378460852,0.885085864
1.119808238,1.202083881,1.441554259,1.297592686,0.885085864
1.097703232,1.114455907,1.477326227,1.27234784,1.103773654
0.93244981,1.154120847,1.499715347,1.426904118,1.191468196
1.059155022,1.088842166,1.584460888,1.432262501,1.146739366
1.109831139,1.088842166,1.423297549,1.439302503,1.132690801
1.055328772,1.042729038,1.423297549,1.409881496,1.199198193
0.972135567,1.060509573,1.533123851,1.301076018,1.273807953
0.961383616,1.060509573,1.47017679,1.375827537,1.279493265
0.947925741,1.030131542,1.305453676,1.433831221,1.240030457
0.844360372,1.186075555,1.319576704,1.468096615,1.075896982
0.908103878,1.186075555,1.339273923,1.470252174,1.257480765
0.895340441,1.12606089,1.338042956,1.511449794,1.361808101
0.845228378,1.308268654,1.347172662,1.658421798,1.231771916
0.790532608,1.14107511,1.347172662,1.593174562,1.348230781
0.763822689,1.082944184,1.373526706,1.472830128,1.337968997
0.763822689,1.049922583,1.373526706,1.501319985,1.260776075
0.882951916,1.090796536,1.283321622,1.582018056,1.326825625
0.861499021,0.966192742,1.456248309,1.679483887,1.364759483
0.861499021,1.118366311,1.594223243,1.644284301,1.542379012
0.957364206,1.070169339,1.602540005,1.536524785,1.52925707
0.878929941,1.023315446,1.602540005,1.566178334,1.663180952
0.808903764,1.023315446,1.481927353,1.626384887,1.712113297
0.808903764,1.023315446,1.437292518,1.627140425,1.577870646
0.809230737,1.072328232,1.27949465,1.563646572,1.577870646
0.809230737,1.072328232,1.448679547,1.563646572,1.623894843
0.725569367,1.127978139,1.563180143,1.563646572,1.585011286
0.757751517,1.205714927,1.694880213,1.457901249,1.590180454
0.671620066,1.187848261,1.651460755,1.40322442,1.714992321
0.671620066,1.156625067,1.636323386,1.459235377,1.72376473
0.706033313,1.156625067,1.624820771,1.477744204,1.699893931
0.706033313,1.2742173,1.638535541,1.380714559,1.661351166
0.804128088,1.121393745,1.638535541,1.175310577,1.858003323
0.824200836,1.121393745,1.835590415,1.136362726,1.863014467
0.884794848,0.901349512,1.717797787,1.119440712,1.948941803
0.951150851,1.023861101,1.698955542,1.142203147,1.920202335
0.81217405,0.997023763,1.514075806,1.113613741,1.984777757
0.936261168,1.014271388,1.50654368,1.172219347,1.930481696
1.111830011,1.014271388,1.524979653,1.172219347,1.912023776
0.968476513,1.110925098,1.429043803,1.329171435,1.877442595
1.11403441,1.065465029,1.640954709,1.343809397,1.802437012
1.248197953,1.092247871,1.640954709,1.473453865,1.75128004
1.248197953,1.107335713,1.652446852,1.590520782,1.593033146
1.248197953,1.039450356,1.66125855,1.474209799,1.511976247
1.233608608,1.039450356,1.66125855,1.57129524,1.713278575
1.295412686,1.113667006,1.745056515,1.538300265,1.616310025
1.218382879,1.032871456,1.805510094,1.511810809,1.616310025
1.279897816,1.063440154,1.753056422,1.32047237,1.540691295
1.209271011,1.112368163,1.67610675,1.250308723,1.582547909
1.238868523,1.062347906,1.727999943,1.147450791,1.582547909
1.229193892,1.062347906,1.727999943,1.147450791,1.608697676
1.277784041,1.107777005,1.746471468,1.177807274,1.608697676
1.1952036,1.105037212,1.746471468,1.177807274,1.73654729
1.221615035,1.187392634,1.599207236,1.024086602,1.794839287
1.058778125,1.250832654,1.503024092,0.874255062,1.740925271
1.082741607,1.169453419,1.508734609,0.850869416,1.740925271
1.120812713,1.140219004,1.566914355,0.847406418,1.650641941
1.120812713,1.090433731,1.585013776,1.155685176,1.728406158
1.179994532,1.14482886,1.562318894,1.236391591,1.787733534
1.208359759,1.250871852,1.614579858,1.199252058,1.706303647
1.153442522,1.301169211,1.483134421,1.457389422,1.67559327
1.155463472,1.293699801,1.414661981,1.357921976,1.637373293
1.24882487,1.238509906,1.280689041,1.377729997,1.721324166
1.152501109,1.347222917,1.299394895,1.395124768,1.600274357
1.079275124,1.356879673,1.243638758,1.456804468,1.600274357
1.248306275,1.457043512,1.262085,1.42350921,1.680881707
1.248306275,1.489959504,1.336535679,1.391253874,1.913927105
1.248306275,1.464334981,1.336535679,1.48149921,2.011253787
1.113591089,1.576370571,1.292682542,1.45714422,1.856374315
1.037741982,1.452502637,1.401316035,1.524006543,1.880301679
1.200622634,1.524613672,1.401316035,1.502855632,1.800625659
1.291765994,1.399091898,1.419939095,1.383147458,1.910602756
1.366226525,1.246981898,1.47584585,1.294098566,1.856178389
1.220120594,1.300494469,1.371679267,1.272715633,1.856178389
1.234579689,1.238883621,1.312042839,1.261231282,1.866441872
1.234579689,1.233422486,1.340314824,1.261231282,1.866441872
1.15474855,1.159833053,1.282545601,1.283318126,1.83627514
1.188814392,1.040623273,1.215985222,1.093608693,1.749113739
1.062156702,1.040623273,1.019742849,0.960904872,1.526200834
0.875063113,1.040623273,1.011346117,0.916126719,1.526200834
0.859106005,1.040623273,0.962987618,0.916126719,1.60560083
0.893355372,1.040623273,1.157461216,0.956520992,1.550635095
0.81764077,1.078113228,1.092310916,1.059061214,1.459304558
0.822112199,1.087495431,1.002932451,1.031575597,1.320908229
0.605040271,1.120966112,1.023255003,0.974737782,1.404691379
0.816516257,1.405985686,1.037576682,0.974737782,1.295923231
0.826167984,1.444119044,1.187805157,0.931415935,1.240702482
0.85400771,1.54406403,1.19611915,0.933939582,1.079278771
0.843026362,1.402638692,1.287589894,0.980340908,1.123413696
0.843026362,1.454887963,1.152553006,1.020127492,1.040227699
0.940175682,1.462301159,1.13753658,1.020127492,1.045681568
0.940175682,1.381098625,1.13753658,1.131569005,1.179947091
1.015146524,1.416350514,1.13753658,1.253875724,1.183755729
0.897237632,1.315509294,1.112236803,1.200391324,1.302298244
0.855833082,1.24418779,1.134640395,1.394213476,1.523323435
0.920217423,1.154597109,1.134640395,1.52815841,1.523323435
1.009720301,1.095521397,1.105982308,1.488999146,1.516076057
1.001041339,1.095521397,1.194199604,1.600594986,1.57056136
1.230704561,1.095521397,1.316735147,1.725151195,1.501817228
1.188398998,1.12323987,1.316735147,1.741324555,1.517460587
1.282353208,1.274977932,1.230958951,1.741324555,1.42171806
1.282353208,1.277941311,1.142906552,1.696929483,1.483752003
1.325872575,1.288553681,1.044699069,1.709488185,1.52628189
1.096549047,1.393065857,1.121768212,1.736466814,1.503582942
1.159522573,1.393065857,1.218223284,1.814842029,1.383963278
1.014776949,1.522177687,1.160877046,1.881975314,1.296125362
1.075048606,1.379125047,1.274503935,1.781695703,1.198459664
1.092168472,1.379125047,1.147488635,1.805361319,1.024140469
1.092168472,1.284305294,1.201591087,1.729432075,1.029962222
0.958780718,1.249823577,1.157418364,1.723933101,1.104527458
0.931880092,1.159614323,1.327558697,1.816607292,1.212995552
0.931880092,1.126933871,1.336180475,1.646612665,1.083539744
1.031474802,1.183567793,1.362919404,1.512103185,1.103564434
1.031474802,1.245235905,1.391794326,1.608814772,1.096857593
1.049886059,1.210004044,1.311346382,1.593311829,1.12189129
1.071355692,1.375029978,1.222661831,1.615208554,1.12189129
0.969509741,1.312735797,1.026914956,1.615208554,1.296476022
0.969509741,1.532343932,0.944495949,1.621065669,1.269044381
1.074811854,1.528888387,0.969780034,1.621065669,1.362049047
1.049806427,1.516944853,1.181280026,1.621065669,1.476067468
1.049806427,1.473542507,1.267541765,1.70764748,1.475142327
0.982220603,1.325426431,1.163214755,1.805798724,1.459699728
1.131031123,1.200671492,1.153489372,1.759579235,1.456382797
1.131031123,1.192858626,1.229032635,1.745138984,1.445874331
1.022371724,1.152380271,1.084333786,1.806611094,1.433612286
1.09384801,1.171478671,1.171544724,1.716023644,1.344841437
1.09384801,1.301205763,1.197852895,1.7409046,1.385998677
1.106539357,1.291527397,1.041828776,1.7409046,1.370417924
1.16877271,1.430244419,1.030010996,1.954240279,1.308145033
1.148903374,1.377146092,1.084680623,1.954240279,1.223898299
1.303188998,1.426164848,1.150562802,2.121087277,1.137125397
1.303188998,1.426164848,1.157271583,1.897588426,1.130880083
1.186354728,1.482163694,1.204562293,1.77255617,1.107456493
1.125952564,1.446999943,1.135939102,1.763099707,1.220773174
1.125952564,1.515832259,1.243047905,1.628323528,1.103897488
1.032388315,1.309731362,1.243047905,1.608062951,1.066533695
1.190144781,1.334514141,1.184026405,1.813602707,1.072578287
1.190144781,1.227975946,1.098140948,1.837855957,1.14027684
1.211636942,1.036241322,1.095822351,1.831319456,1.274092172
1.211636942,1.036241322,1.194060269,1.809724355,1.298041122
1.161802804,1.045822809,1.194060269,1.906163285,1.438551256
1.161802804,1.190621363,1.327973536,1.906163285,1.388542423
1.161802804,1.114972873,1.289927501,1.969699115,1.321586757
1.139749548,1.04917131,1.289281344,2.088292715,1.439234762
1.263331835,0.892407275,1.3155198,2.028699215,1.450573225
1.279986467,0.730378513,1.286920546,1.910476031,1.366792302
1.220018293,0.832773009,1.286920546,1.774127738,1.324022846
1.294460722,0.797092153,1.314781889,1.774127738,1.166375046
1.393430969,0.735624842,1.14620843,1.769778394,1.166481646
1.35073216,0.739417756,1.274898914,1.797336278,1.262931864
1.35073216,0.780357751,1.500840237,1.885609282,1.224474015
1.335077643,0.780357751,1.500840237,1.885609282,1.339650067
1.314239484,0.758376483,1.259783989,1.708563061,1.317975633
1.268589999,0.785033789,1.302500284,1.716507487,1.153622252
1.292266463,0.873766167,1.43969743,1.531871435,1.153622252
1.238563701,0.848716177,1.372761082,1.664785419,1.301412204
1.238563701,0.949689845,1.343180299,1.664785419,1.352138592
1.323205098,1.005866993,1.317408402,1.579982305,1.424405855
1.310930588,0.868159019,1.395095284,1.579982305,1.319975054
1.387161307,0.938612619,1.395095284,1.48781822,1.321204585
1.422240556,0.938612619,1.234750878,1.699436996,1.328177992
1.352204034,0.914728018,1.225973741,1.615725786,1.211076021
1.352204034,0.91811207,1.225973741,1.686927873,1.274846992
1.454972984,0.940622124,1.378995939,1.686927873,1.304393846
1.319360214,0.898005641,1.453238699,1.698413174,1.329821443
1.253004707,0.877714453,1.664317302,1.682466182,1.262275563
1.266072876,0.945804467,1.455387222,1.682466182,1.129928198
1.282511116,1.160503242,1.42320334,1.859955259,1.185481449
1.282372789,1.233877845,1.344660524,1.918256022,1.193459377
1.170676115,1.233877845,1.579731495,1.849001903,1.207161397
1.07903159,1.185506169,1.579731495,1.884608751,1.305363681
0.998549627,1.148302184,1.77190359,1.865182413,1.325122452
0.998549627,1.2269307,1.879365212,1.705553605,1.301171722
0.984348394,1.137317999,1.802551273,1.782231518,1.336943007
1.111882942,1.137317999,1.885447344,1.760802913,1.343759802
1.111882942,1.137317999,1.763070599,1.597724116,1.264042201
0.98962594,1.137317999,1.871729475,1.575108702,1.264042201
0.885594114,1.137317999,1.759411381,1.497219946,1.241916417
1.021441772,1.167571719,1.735617761,1.382431828,1.2823168
0.97117866,1.315837307,1.810831819,1.25156589,1.281894337
0.855127744,1.303533015,1.803382044,1.13131654,1.410620931
0.822519534,1.324120003,1.739094606,1.103732951,1.410620931
0.828817336,1.267459012,1.739094606,1.211963218,1.243038593
0.82213823,1.29999085,1.691240658,1.314292505,1.230633719
0.874912557,1.210932736,1.949584411,1.255247578,1.159765793
0.909969939,1.334607561,1.808138408,1.276879911,1.047338181
0.975793522,1.173585686,1.973422654,1.280376939,1.02030009
1.063156333,1.283491333,1.973422654,1.304351997,0.979314882
0.960369479,1.372714215,1.973422654,1.368664435,0.979314882
0.865010713,1.455643493,2.089108035,1.310062075,0.976255684
0.772833278,1.455643493,2.162453922,1.210487981,1.023531277
0.913003749,1.525463976,2.069944022,1.161450483,1.151380652
0.971575773,1.413683626,2.043669626,1.217310892,1.131927226
1.063163049,1.57562277,1.940120487,1.412616113,1.334259342
1.063163049,1.55224883,1.847672287,1.227447128,1.301252724
1.220468257,1.572237531,1.831784337,1.366763822,1.285248405
1.220468257,1.621763455,1.699928267,1.246743155,1.285248405
1.202270767,1.621763455,1.79324907,1.249293896,1.215924171
1.211020018,1.689589125,1.614252467,1.377782612,1.138239579
1.317338501,1.845896595,1.656381387,1.249575267,1.194678967
1.267584822,1.684625007,1.522010119,1.262747353,1.223315288
1.267584822,1.788221778,1.558571692,1.349236876,1.150659581
1.344286453,1.724978244,1.650843628,1.395299815,1.056074023
1.399123874,1.747280899,1.662872202,1.585801533,1.115283558
1.296348551,1.602578322,1.662872202,1.513606551,1.086675953
1.240433272,1.757542179,1.526383111,1.538447272,1.097676708
1.022162994,1.80815265,1.426724588,1.538447272,1.091292172
1.050240264,1.917779977,1.434109864,1.423838354,1.091292172
1.068899683,1.770420926,1.524694329,1.420632378,1.112058333
0.95223574,1.757718758,1.466481072,1.324944937,1.080279471
0.890089832,1.911092378,1.411500794,1.188561015,1.012812189
0.935758867,1.911092378,1.339650299,1.335703226,1.161576732
0.815038661,1.978015953,1.373675805,1.271889399,1.226693008
0.815038661,2.004386277,1.3181308,1.327175132,1.321379291
0.695208974,2.061527253,1.256224099,1.391017458,1.229582167
0.688870485,2.032692181,1.275501703,1.379032455,1.14406434
0.765324263,2.003835423,1.263593029,1.446530423,1.089463564
0.845222117,2.044943652,1.216237941,1.475468417,0.997908797
0.871145536,2.044943652,1.307108196,1.475468417,0.997459558
0.754320105,2.048149766,1.373190553,1.50285343,0.997459558
0.754320105,1.988985553,1.305269866,1.48289955,0.958499739
0.783165478,1.914225114,1.470392988,1.347816638,1.010448921
0.927058026,1.838581806,1.435483349,1.267762581,1.069387248
0.927058026,1.838581806,1.432475209,1.372369861,1.051738492
0.927058026,1.75059943,1.509311159,1.574828672,1.177235353
1.082315206,1.757473326,1.757943718,1.529596903,1.23371003
1.052215235,1.757473326,1.757943718,1.529596903,1.17889454
1.087974134,1.719467616,1.758735941,1.415493035,1.456765535
1.082473169,1.660352726,1.515574786,1.415493035,1.348330072
1.02755605,1.721958049,1.365656409,1.473850051,1.305810512
1.016258395,1.725744547,1.410319176,1.507319784,1.305810512
1.098182191,1.725744547,1.372568765,1.570366274,1.216399584
1.131305167,1.723738878,1.092489893,1.700857385,1.12062768
1.102272896,1.736660838,1.092489893,1.582050564,1.092949046
1.112946495,1.781948337,1.117440513,1.588147232,1.092949046
0.978314609,2.036230941,1.302622547,1.609187065,1.273707125
1.072260573,2.048927163,1.412964617,1.609187065,1.330446479
1.029446605,1.942819142,1.403198965,1.622109507,1.220791206
0.953627269,1.925582972,1.20786231,1.512216591,1.220791206
0.953627269,1.839776665,1.172516028,1.419628726,1.249287418
0.887420888,1.961293713,1.090814579,1.347426773,1.315247136
0.970549971,2.018219826,1.06151,1.450878602,1.371404141
0.913691675,2.098162605,1.068026796,1.450878602,1.395857526
0.914919172,2.198338568,1.18946487,1.439485848,1.406311329
0.908999473,2.146456171,1.156238408,1.276291142,1.392139632
0.931510398,2.094446392,1.137276724,1.362300029,1.396436698
0.848433705,2.094446392,1.022540581,1.376794059,1.471239213
0.775543245,2.025339184,1.022540581,1.299415998,1.498172741
0.931084852,1.966246356,1.079906424,1.547995741,1.508316181
0.946455978,1.936708347,1.143033141,1.525085507,1.634945026
0.946455978,2.034954674,1.071435621,1.581850093,1.70478868
0.834905517,2.052589304,1.142743199,1.401353479,1.710493596
0.868657062,2.12153955,1.02419162,1.509043935,1.637104749
0.873525173,2.150292238,1.02419162,1.597894406,1.637104749
0.867727076,2.152750016,1.027350359,1.511777087,1.677367798
1.035519147,1.935303398,0.987342219,1.330001247,1.658510248
1.013138276,1.751325039,1.125458525,1.330001247,1.575850119
0.822901209,1.786499661,1.121300621,1.330001247,1.508201031
0.912926254,1.83604207,1.097056275,1.245376647,1.583893224
